4.18339	42824
4.35938	42556
4.35985	42288
4.36032	42020
4.36079	41752
4.36127	41484
4.36174	41216
4.36303	40948
4.36351	40680
4.36563	40412
4.3661	40144
4.36657	39876
4.36787	39608
4.36834	39340
4.37046	39072
4.37093	38804
4.3714	38536
4.3727	38268
4.37317	38000
4.37447	37732
4.37494	37464
4.37541	37196
4.37753	36928
4.378	36660
4.3793	36392
4.37977	36124
4.38024	35856
4.38236	35588
4.38283	35320
4.38331	35052
4.3846	34784
4.38507	34516
4.38719	34248
4.38767	33980
4.38814	33712
4.38943	33444
4.38991	33176
4.39203	32908
4.3925	32640
4.39297	32372
4.39427	32104
4.39474	31336
4.43537	31345
4.43961	31354
4.44467	31363
4.44973	31372
4.63608	31381
4.63949	31390
4.64373	31399
4.64797	31408
4.65221	31417
4.65563	31426
4.66069	31435
4.66329	31444
4.66753	31453
4.67094	31462
4.67436	31471
4.6753	31480
4.67625	31489
4.67801	31498
4.68061	31507
4.68237	31516
4.68497	31525
4.68591	31534
4.68768	31543
4.69027	31552
4.69204	31561
4.69381	31570
4.69475	31579
4.69734	31588
4.69911	31597
4.70253	31606
4.70759	31615
4.71265	31624
4.71772	31633
4.8917	31642
4.89512	31651
4.89936	31660
4.90442	31669
4.90866	31678
4.91208	31687
4.91714	31696
4.92056	31705
4.9248	31714
4.92904	31723
4.93245	31732
4.93422	31741
4.93599	31750
4.93858	31759
4.94117	31768
4.94377	31777
4.94718	31786
4.94895	31795
4.95072	31804
4.95413	31813
4.95673	31822
4.95849	31831
4.96026	31840
4.96368	31849
4.96627	31858
4.96969	31867
4.97475	31876
4.97981	31885
4.98488	31894
5.1292	31903
5.13261	31912
5.13768	31921
5.14274	31930
5.14698	31938
5.1504	31946
5.15546	31954
5.1597	31962
5.16394	31970
5.16818	31978
5.17242	31986
5.17419	31994
5.17678	32002
5.1802	32010
5.18279	32018
5.18621	32026
5.18962	32034
5.19221	32042
5.19481	32050
5.19822	32058
5.20164	32066
5.20423	32074
5.206	32082
5.21024	32090
5.21283	32098
5.21707	32106
5.22213	32114
5.2272	32122
5.23226	32130
5.35186	32138
5.3561	32146
5.36117	32154
5.36623	32162
5.37047	32170
5.37471	32178
5.37977	32186
5.38401	32194
5.38825	32202
5.39249	32210
5.39756	32218
5.39933	32226
5.40274	32234
5.40616	32242
5.40957	32250
5.41299	32258
5.41723	32266
5.41982	32274
5.42324	32282
5.42665	32290
5.43089	32298
5.43349	32306
5.43608	32314
5.44032	32322
5.44373	32330
5.44797	32338
5.45304	32346
5.4581	32354
5.46317	32362
5.56299	32370
5.56723	32378
5.57229	32386
5.57736	32394
5.57913	32402
5.58337	32410
5.58761	32418
5.59267	32426
5.59773	32434
5.60197	32442
5.60621	32450
5.61128	32458
5.61387	32466
5.61729	32474
5.62153	32482
5.62494	32490
5.62918	32498
5.63342	32506
5.63601	32514
5.64025	32522
5.64367	32530
5.64873	32538
5.65133	32546
